 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
82,5th_Wat12_A.tif (RGB),0.000229805,0.071233535,0.027863832,0.010500939,124.8743066,0.569114609,0.027340852,2.735898572,1.27905825,108.4349488,0.01154575,2.653461055,0.376866281,0.854042322
83,5th_Wat12_A.tif (RGB),0.000627218,0.110719024,0.043905979,0.018188834,17.88959898,0.642959734,0.044092423,0.733823871,1.401182105,19.32318432,0.021016951,2.413897417,0.414267811,0.920111373
84,5th_Wat12_A.tif (RGB),0.000326457,0.08431106,0.034947618,0.011893741,21.11475883,0.577120764,0.034739596,2.63592993,1.527628928,15.33328479,0.013292733,2.938320187,0.340330507,0.92092257
85,5th_Wat12_A.tif (RGB),0.000755406,0.127825471,0.050269275,0.019133219,13.18230654,0.580972559,0.049247935,1.937770547,1.530871154,3.144957465,0.019896863,2.627329674,0.380614587,0.906129597
86,5th_Wat12_A.tif (RGB),0.001266992,0.250346534,0.076591372,0.021062215,61.24769294,0.25403905,0.08032466,1.823752258,1.70000729,66.19405648,0.031590721,3.636434744,0.274994623,0.68568268
87,5th_Wat12_A.tif (RGB),0.000000876,0.004137542,0.001736011,0.000642485,118.1549662,0.643028702,0.001948335,1.836721163,1.655156493,123.6900675,0.000967193,2.702025165,0.370092778,0.666666667
88,5th_Wat12_A.tif (RGB),0.00053261,0.1113971,0.047521158,0.014270266,39.59674185,0.539350469,0.04490285,1.278517879,1.807541126,39.6290053,0.015702795,3.330082111,0.300292896,0.897637795
89,5th_Wat12_A.tif (RGB),0.000301053,0.080304634,0.022256872,0.017222207,42.51915803,0.586639699,0.025189638,1.097493581,1.810242982,35.39479585,0.019127798,1.292335649,0.773792784,0.803585347
90,5th_Wat12_A.tif (RGB),0.000000876,0.003373342,0.00182923,0.000609743,0,0.967374069,0.001708803,1.107760631,1.820510031,161.5650512,0.000540371,3,0.333333333,1
91,5th_Wat12_A.tif (RGB),0.000000292,0.0015284,0.000609743,0.000609743,0,1,0.0007642,0.581979609,1.941553144,135,0.000540371,1,1,1
92,5th_Wat12_A.tif (RGB),0.000000292,0.0015284,0.000609743,0.000609743,0,1,0.0007642,0.581439238,1.943174257,135,0.000540371,1,1,1
93,5th_Wat12_A.tif (RGB),0.000631014,0.130502101,0.056795802,0.014145971,43.17949203,0.465600839,0.058492513,0.548476605,1.98640394,43.12825504,0.014137701,4.01498071,0.249067199,0.93327575
94,5th_Wat12_A.tif (RGB),0.000128188,0.047859875,0.016403356,0.009950068,24.74400338,0.703259145,0.016786329,1.727025842,2.023149171,33.17851166,0.011308849,1.648567139,0.606587367,0.897750511
95,5th_Wat12_A.tif (RGB),0.000373177,0.08125426,0.029645365,0.016027593,72.80210932,0.710284884,0.032642168,0.614942243,2.138788574,70.66519146,0.016852035,1.8496455,0.54064414,0.937637564
96,5th_Wat12_A.tif (RGB),0.000294629,0.110565412,0.04858414,0.007721308,165.8181232,0.302863255,0.050234166,1.48169739,2.514886817,168.2065703,0.008361375,6.292215944,0.158926523,0.893711249
97,5th_Wat12_A.tif (RGB),0.000199729,0.120662943,0.055181266,0.00460849,171.4594869,0.172386111,0.055710656,1.000767165,2.538663143,171.6341139,0.006229048,11.9738269,0.083515488,0.760845384
98,5th_Wat12_D.tif (RGB),0.000285285,0.074191033,0.030635854,0.011856563,17.22139188,0.651306961,0.031624404,1.178008866,0.094024561,19.98310652,0.012816986,2.583873103,0.38701591,0.941686747
